iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
TUR,Asia,Turkey,14/05,144749,1635,1575.429,4007,55,52.286,1716.275,19.386,18.68,47.511,0.652,0.62,0.88,,,,,,,,,1508824,34821,17.89,0.413,34815,0.413,0.045,22.1,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,15/05,146457,1708,1555.429,4055,48,52.286,1736.526,20.252,18.443,48.08,0.569,0.62,0.91,,,,,,,,,1547389,38565,18.347,0.457,35512,0.421,0.044,22.8,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,16/05,148067,1610,1564.571,4096,41,51,1755.616,19.09,18.551,48.566,0.486,0.605,0.87,,,,,,,,,1589625,42236,18.848,0.501,36459,0.432,0.043,23.3,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,17/05,149435,1368,1539.714,4140,44,50.571,1771.836,16.22,18.256,49.088,0.522,0.6,0.77,,,,,,,,,1624994,35369,19.267,0.419,36342,0.431,0.042,23.6,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,18/05,150593,1158,1546,4171,31,47.143,1785.566,13.73,18.331,49.455,0.368,0.559,0.68,,,,,,,,,1650135,25141,19.565,0.298,35259,0.418,0.044,22.8,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,19/05,151615,1022,1448.571,4199,28,43.571,1797.684,12.118,17.176,49.787,0.332,0.517,0.64,,,,,,,,,1675517,25382,19.866,0.301,33549,0.398,0.043,23.2,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,20/05,152587,972,1353.286,4222,23,38.571,1809.209,11.525,16.046,50.06,0.273,0.457,0.64,,,,,,,,,1696355,20838,20.114,0.247,31765,0.377,0.043,23.5,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,21/05,153548,961,1257,4249,27,34.571,1820.603,11.394,14.904,50.38,0.32,0.41,0.66,,,,,,,,,1729988,33633,20.512,0.399,31595,0.375,0.04,25.1,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,22/05,154500,952,1149,4276,27,31.571,1831.891,11.288,13.624,50.7,0.32,0.374,0.71,,,,,,,,,1767495,37507,20.957,0.445,31444,0.373,0.037,27.4,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,23/05,155686,1186,1088.429,4308,32,30.286,1845.954,14.062,12.905,51.08,0.379,0.359,0.85,,,,,,,,,1807673,40178,21.433,0.476,31150,0.369,0.035,28.6,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/05,156827,1141,1056,4340,32,28.571,1859.482,13.529,12.521,51.459,0.379,0.339,0.85,,,,,,,,,1832262,24589,21.725,0.292,29610,0.351,0.036,28,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/05,157814,987,1031.571,4369,29,28.286,1871.185,11.703,12.231,51.803,0.344,0.335,0.78,,,,,,,,,1853754,21492,21.98,0.255,29088,0.345,0.035,28.2,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/05,158762,948,1021,4397,28,28.286,1882.425,11.24,12.106,52.135,0.332,0.335,0.79,,,,,,,,,1873607,19853,22.215,0.235,28299,0.336,0.036,27.7,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/05,159797,1035,1030,4431,34,29.857,1894.697,12.272,12.213,52.538,0.403,0.354,0.87,,,,,,,,,1894650,21043,22.465,0.25,28328,0.336,0.036,27.5,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,28/05,160979,1182,1061.571,4461,30,30.286,1908.712,14.015,12.587,52.894,0.356,0.359,0.97,,,,,,,,,1928209,33559,22.863,0.398,28317,0.336,0.037,26.7,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,29/05,162120,1141,1088.571,4489,28,30.429,1922.241,13.529,12.907,53.226,0.332,0.361,0.94,,,,,,,,,1964364,36155,23.291,0.429,28124,0.333,0.039,25.8,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,30/05,163103,983,1059.571,4515,26,29.571,1933.896,11.655,12.563,53.534,0.308,0.351,0.84,,,,,,,,,2003594,39230,23.756,0.465,27989,0.332,0.038,26.4,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,31/05,163942,839,1016.429,4540,25,28.571,1943.844,9.948,12.052,53.83,0.296,0.339,0.76,,,,,,,,,2039194,35600,24.179,0.422,29562,0.351,0.034,29.1,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,01/06,164769,827,993.571,4563,23,27.714,1953.65,9.806,11.781,54.103,0.273,0.329,0.75,,,,,,,,,2070719,31525,24.552,0.374,30995,0.368,0.032,31.2,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,02/06,165555,786,970.429,4585,22,26.857,1962.969,9.32,11.506,54.364,0.261,0.318,0.76,,,,,,,,,2103044,32325,24.936,0.383,32777,0.389,0.03,33.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,03/06,166422,867,946.429,4609,24,25.429,1973.249,10.28,11.222,54.648,0.285,0.302,0.85,,,,,,,,,2155349,52305,25.556,0.62,37243,0.442,0.025,39.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,04/06,167410,988,918.714,4630,21,24.143,1984.964,11.715,10.893,54.897,0.249,0.286,0.95,,,,,,,,,2209583,54234,26.199,0.643,40196,0.477,0.023,43.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,05/06,168340,930,888.571,4648,18,22.714,1995.991,11.027,10.536,55.111,0.213,0.269,0.93,,,,,,,,,2267412,57829,26.884,0.686,43293,0.513,0.021,48.7,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,06/06,169218,878,873.571,4669,21,22,2006.401,10.41,10.358,55.36,0.249,0.261,0.91,,,,,,,,,2303258,35846,27.31,0.425,42809,0.508,0.02,49,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,07/06,170132,914,884.286,4692,23,21.714,2017.238,10.837,10.485,55.633,0.273,0.257,0.95,,,,,,,,,2338593,35335,27.728,0.419,42771,0.507,0.021,48.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,08/06,171121,989,907.429,4711,19,21.143,2028.965,11.726,10.759,55.858,0.225,0.251,1.01,,,,,,,,,2377954,39361,28.195,0.467,43891,0.52,0.021,48.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,09/06,172114,993,937,4729,18,20.571,2040.739,11.774,11.11,56.071,0.213,0.244,1.01,,,,,,,,,2415179,37225,28.637,0.441,44591,0.529,0.021,47.6,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,10/06,173036,922,944.857,4746,17,19.571,2051.671,10.932,11.203,56.273,0.202,0.232,0.98,,,,,,,,,2451700,36521,29.07,0.433,42336,0.502,0.022,44.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,11/06,174023,987,944.714,4763,17,19,2063.374,11.703,11.201,56.474,0.202,0.225,1.06,,,,,,,,,2500890,49190,29.653,0.583,41615,0.493,0.023,44.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,12/06,175218,1195,982.571,4778,15,18.571,2077.543,14.169,11.65,56.652,0.178,0.22,1.23,,,,,,,,,2541903,41013,30.139,0.486,39213,0.465,0.025,39.9,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,13/06,176677,1459,1065.571,4792,14,17.571,2094.842,17.299,12.634,56.818,0.166,0.208,1.41,,,,,,,,,2586995,45092,30.674,0.535,40534,0.481,0.026,38,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,14/06,178239,1562,1158.143,4807,15,16.429,2113.362,18.52,13.732,56.996,0.178,0.195,1.44,,,,,,,,,2632171,45176,31.209,0.536,41940,0.497,0.028,36.2,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,15/06,179831,1592,1244.286,4825,18,16.286,2132.238,18.876,14.753,57.21,0.213,0.193,1.38,,,,,,,,,2674203,42032,31.708,0.498,42321,0.502,0.029,34,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,16/06,181298,1467,1312,4842,17,16.143,2149.633,17.394,15.556,57.411,0.202,0.191,1.24,,,,,,,,,2721003,46800,32.263,0.555,43689,0.518,0.03,33.3,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,17/06,182727,1429,1384.429,4861,19,16.429,2166.576,16.944,16.415,57.636,0.225,0.195,1.15,,,,,,,,,2773904,52901,32.89,0.627,46029,0.546,0.03,33.2,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,18/06,184031,1304,1429.714,4882,21,17,2182.037,15.461,16.952,57.885,0.249,0.202,1.04,,,,,,,,,2822316,48412,33.464,0.574,45918,0.544,0.031,32.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,19/06,185245,1214,1432.429,4905,23,18.143,2196.432,14.394,16.984,58.158,0.273,0.215,0.98,,,,,,,,,2863632,41316,33.954,0.49,45961,0.545,0.031,32.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,20/06,186493,1248,1402.286,4927,22,19.286,2211.229,14.797,16.627,58.419,0.261,0.229,0.98,,,,,,,,,2904744,41112,34.441,0.487,45393,0.538,0.031,32.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,21/06,187685,1192,1349.429,4950,23,20.429,2225.363,14.133,16,58.692,0.273,0.242,0.96,,,,,,,,,2945240,40496,34.921,0.48,44724,0.53,0.03,33.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,22/06,188897,1212,1295.143,4974,24,21.286,2239.733,14.371,15.356,58.976,0.285,0.252,0.98,,,,,,,,,2986653,41413,35.412,0.491,44636,0.529,0.029,34.5,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,23/06,190165,1268,1266.714,5001,27,22.714,2254.768,15.035,15.019,59.296,0.32,0.269,1.03,,,,,,,,,3029635,42982,35.922,0.51,44090,0.523,0.029,34.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/06,191657,1492,1275.714,5025,24,23.429,2272.458,17.69,15.126,59.581,0.285,0.278,1.15,,,,,,,,,3083121,53486,36.556,0.634,44174,0.524,0.029,34.6,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/06,193115,1458,1297.714,5046,21,23.429,2289.746,17.287,15.387,59.83,0.249,0.278,1.13,,,,,,,,,3135424,52303,37.176,0.62,44730,0.53,0.029,34.5,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/06,194511,1396,1323.714,5065,19,22.857,2306.298,16.552,15.695,60.055,0.225,0.271,1.07,,,,,,,,,3186622,51198,37.783,0.607,46141,0.547,0.029,34.9,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/06,195883,1372,1341.429,5082,17,22.143,2322.565,16.268,15.905,60.257,0.202,0.263,1.04,,,,,,,,,3231835,45213,38.32,0.536,46727,0.554,0.029,34.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,28/06,197239,1356,1364.857,5097,15,21,2338.643,16.078,16.183,60.435,0.178,0.249,1.02,,,,,,,,,3280144,48309,38.892,0.573,47843,0.567,0.029,35.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,29/06,198613,1374,1388,5115,18,20.143,2354.935,16.291,16.457,60.648,0.213,0.239,1.02,,,,,,,,,3331158,51014,39.497,0.605,49215,0.584,0.028,35.5,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,30/06,199906,1293,1391.571,5131,16,18.571,2370.266,15.331,16.5,60.838,0.19,0.22,0.97,,,,,,,,,3381650,50492,40.096,0.599,50288,0.596,0.028,36.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,01/07,201098,1192,1348.714,5150,19,17.857,2384.399,14.133,15.992,61.063,0.225,0.212,0.91,,,,,,,,,3433963,52313,40.716,0.62,50120,0.594,0.027,37.2,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,02/07,202284,1186,1309.857,5167,17,17.286,2398.461,14.062,15.531,61.265,0.202,0.205,0.91,,,,,,,,,3483677,49714,41.306,0.589,49750,0.59,0.026,38,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,03/07,203456,1172,1277.857,5186,19,17.286,2412.358,13.896,15.151,61.49,0.225,0.205,0.91,,,,,,,,,3535818,52141,41.924,0.618,49885,0.591,0.026,39,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,04/07,204610,1154,1246.714,5206,20,17.714,2426.041,13.683,14.782,61.727,0.237,0.21,0.9,,,,,,,,,3584066,48248,42.496,0.572,50319,0.597,0.025,40.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,05/07,205758,1148,1217,5225,19,18.286,2439.652,13.612,14.43,61.952,0.225,0.217,0.91,,,,,,,,,3630480,46414,43.046,0.55,50048,0.593,0.024,41.1,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,06/07,206844,1086,1175.857,5241,16,18,2452.529,12.877,13.942,62.142,0.19,0.213,0.88,,,,,,,,,3682673,52193,43.665,0.619,50216,0.595,0.023,42.7,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,07/07,207897,1053,1141.571,5260,19,18.429,2465.014,12.485,13.535,62.367,0.225,0.219,0.87,,,,,,,,,3733218,50545,44.264,0.599,50224,0.596,0.023,44,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,08/07,208938,1041,1120,5282,22,18.857,2477.357,12.343,13.28,62.628,0.261,0.224,0.87,,,,,,,,,3782520,49302,44.849,0.585,49794,0.59,0.022,44.5,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,09/07,209962,1024,1096.857,5300,18,19,2489.499,12.141,13.005,62.842,0.213,0.225,0.87,,,,,,,,,3832623,50103,45.443,0.594,49849,0.591,0.022,45.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,10/07,210965,1003,1072.714,5323,23,19.571,2501.391,11.892,12.719,63.114,0.273,0.232,0.87,,,,,,,,,3881410,48787,46.021,0.578,49370,0.585,0.022,46,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,11/07,211981,1016,1053,5344,21,19.714,2513.438,12.047,12.485,63.363,0.249,0.234,0.89,,,,,,,,,3930223,48813,46.6,0.579,49451,0.586,0.021,47,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,12/07,212993,1012,1033.571,5363,19,19.714,2525.437,11.999,12.255,63.589,0.225,0.234,0.91,,,,,,,,,3975455,45232,47.137,0.536,49282,0.584,0.021,47.7,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,13/07,214001,1008,1022.429,5382,19,20.143,2537.389,11.952,12.123,63.814,0.225,0.239,0.91,,,,,,,,,4021947,46492,47.688,0.551,48468,0.575,0.021,47.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,14/07,214993,992,1013.714,5402,20,20.286,2549.151,11.762,12.02,64.051,0.237,0.241,0.91,,,,,,,,,4065178,43231,48.2,0.513,47423,0.562,0.021,46.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,15/07,215940,947,1000.286,5419,17,19.571,2560.379,11.228,11.86,64.253,0.202,0.232,0.89,,,,,,,,,4107498,42320,48.702,0.502,46425,0.55,0.022,46.4,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,16/07,216873,933,987.286,5440,21,20,2571.442,11.062,11.706,64.502,0.249,0.237,0.89,,,,,,,,,4149909,42411,49.205,0.503,45327,0.537,0.022,45.9,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,17/07,217799,926,976.286,5458,18,19.286,2582.421,10.979,11.576,64.715,0.213,0.229,0.89,,,,,,,,,4191124,41215,49.694,0.489,44245,0.525,0.022,45.3,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,18/07,218717,918,962.286,5475,17,18.714,2593.306,10.885,11.41,64.917,0.202,0.222,0.9,,,,,,,,,4232067,40943,50.179,0.485,43121,0.511,0.022,44.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,19/07,219641,924,949.714,5491,16,18.286,2604.262,10.956,11.261,65.106,0.19,0.217,0.92,,,,,,,,,4273377,41310,50.669,0.49,42560,0.505,0.022,44.8,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,20/07,220572,931,938.714,5508,17,18,2615.3,11.039,11.13,65.308,0.202,0.213,0.93,,,,,,,,,4316781,43404,51.184,0.515,42119,0.499,0.022,44.9,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,21/07,221500,928,929.571,5526,18,17.714,2626.304,11.003,11.022,65.521,0.213,0.21,0.94,,,,,,,,,4359627,42846,51.692,0.508,42064,0.499,0.022,45.3,tests performed,63.89,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,22/07,222402,902,923.143,5545,19,18,2636.999,10.695,10.946,65.747,0.225,0.213,0.93,,,,,,,,,4403031,43404,52.206,0.515,42219,0.501,0.022,45.7,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,23/07,223315,913,920.286,5563,18,17.571,2647.824,10.825,10.912,65.96,0.213,0.208,0.95,,,,,,,,,4446374,43343,52.72,0.514,42352,0.502,0.022,46,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/07,224252,937,921.857,5580,17,17.429,2658.934,11.11,10.93,66.162,0.202,0.207,0.97,,,,,,,,,4489360,42986,53.23,0.51,42605,0.505,0.022,46.2,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/07,225173,921,922.286,5596,16,17.286,2669.854,10.92,10.935,66.351,0.19,0.205,0.97,,,,,,,,,4532672,43312,53.743,0.514,42944,0.509,0.021,46.6,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/07,226100,927,922.714,5613,17,17.429,2680.845,10.991,10.941,66.553,0.202,0.207,0.98,,,,,,,,,4572688,40016,54.218,0.474,42759,0.507,0.022,46.3,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/07,227019,919,921,5630,17,17.429,2691.742,10.896,10.92,66.754,0.202,0.207,0.98,,,,,,,,,4617971,45283,54.755,0.537,43027,0.51,0.021,46.7,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,28/07,227982,963,926,5645,15,17,2703.16,11.418,10.979,66.932,0.178,0.202,1.01,,,,,,,,,4665383,47412,55.317,0.562,43679,0.518,0.021,47.2,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,29/07,228924,942,931.714,5659,14,16.286,2714.329,11.169,11.047,67.098,0.166,0.193,1,,,,,,,,,4711095,45712,55.859,0.542,44009,0.522,0.021,47.2,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,30/07,229891,967,939.429,5674,15,15.857,2725.795,11.466,11.139,67.276,0.178,0.188,1.02,,,,,,,,,4754331,43236,56.372,0.513,43994,0.522,0.021,46.8,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,31/07,230873,982,945.857,5691,17,15.857,2737.438,11.643,11.215,67.478,0.202,0.188,1.03,,,,,,,,,4800823,46492,56.923,0.551,44495,0.528,0.021,47,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,01/08,231869,996,956.571,5710,19,16.286,2749.248,11.809,11.342,67.703,0.225,0.193,1.04,,,,,,,,,4845669,44846,57.455,0.532,44714,0.53,0.021,46.7,tests performed,42.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
